time_hr,absorbed_mg,fraction_absorbed,excreted_mg,cp_mg_l,stomach_undissolved_mg,stomach_dissolved_mg,duodenum_undissolved_mg,duodenum_dissolved_mg,jejunum_undissolved_mg,jejunum_dissolved_mg,ileum_undissolved_mg,ileum_dissolved_mg,colon_undissolved_mg,colon_dissolved_mg
3.4148,99.99946729109935,0.9999946729109935,0.00035305555232101543,0.850750492312645,0.0,0.00011690012574741836,0.0,4.810704762730125e-05,0.0,1.495555923895813e-05,0.0,9.806922929830687e-07,0.0,1.392369206671226e-07
3.4629,99.99949900218941,0.9999949900218941,0.00035305589097668947,0.8206115958546509,0.0,9.642842531421078e-05,0.0,3.968247954743906e-05,0.0,1.2336522459211045e-05,0.0,8.0895219748533e-07,0.0,1.1485358263888033e-07
3.511,99.99952506226956,0.9999952506226956,0.0003530561692826614,0.7915400673072619,0.0,7.96048425922928e-05,0.0,3.275919448627479e-05,0.0,1.018420536174941e-05,0.0,6.678167983145464e-07,0.0,9.481541072560681e-08
3.5591,99.99954654522236,0.9999954654522236,0.00035305639870735075,0.7634981402283261,0.0,6.573611187653878e-05,0.0,2.705189790364382e-05,0.0,8.409915884922886e-06,0.0,5.514700613556589e-07,0.0,7.829669084604943e-08
3.6072,99.99956436523318,0.9999956436523318,0.0003530565888642638,0.7364493665207906,2.7571269173610228e-08,5.4213441505698826e-05,4.6935383552837986e-08,2.22637436646432e-05,0.0,6.945078140651748e-06,0.0,4.5503595650033873e-07,0.0,6.460530010300374e-08
3.6553,99.99957905859196,0.9999957905859196,0.0003530567454866066,0.7103586168144731,9.078280097135673e-08,4.46824319507102e-05,1.5454283468809223e-07,1.8239178751924635e-05,0.0,5.745128635099794e-06,0.0,3.7560732314970666e-07,0.0,5.332843117224224e-08
3.7034,99.9995911162883,0.999995911162883,0.0003530568743630805,0.6851920775460911,9.124239249329551e-08,3.6891358630626054e-05,1.553253517088355e-07,1.5040101065188165e-05,0.0,4.744245471009069e-06,0.0,3.1025110447370047e-07,0.0,4.4049155148960855e-08
3.7515,99.99960100988727,0.9999960100988727,0.0003530569805761851,0.660917051962023,0.0,3.0564054605986746e-05,0.0,1.2596278840081776e-05,0.0,3.9013314716239174e-06,0.0,2.5639032189793733e-07,0.0,3.6401505999497443e-08
3.7996,99.9996091851146,0.9999960918511459,0.00035305706838785266,0.6375019517185468,0.0,2.5398811229366637e-05,0.0,1.0691296009091609e-05,0.0,3.2026700428703715e-06,0.0,2.1186189492343578e-07,0.0,3.0078724793450436e-08
3.8477,99.99961606185653,0.9999961606185653,0.00035305714123944743,0.6149162968818416,0.0,2.1068378145374357e-05,0.0,8.962552201542098e-06,0.0,2.6619251733561897e-06,0.0,1.7491664112661832e-07,0.0,2.4833259703679253e-08
3.8958,99.99962186428334,0.9999962186428334,0.00035305720160224,0.593130719378509,0.0,1.7382035627480906e-05,0.0,7.305397829937437e-06,0.0,2.2358182950838264e-06,0.0,1.688210021724373e-07,1.7092833621859023e-10,2.0152342436538054e-08
3.9439,99.99962667463393,0.9999962667463393,0.00035305725251128883,0.5721169082645243,0.0,1.4339992683067158e-05,0.0,5.979963453405283e-06,0.0,1.8539471994946077e-06,0.0,1.7774423701685486e-07,0.0,1.8480208503416305e-08
3.992,99.99963063103856,0.9999963063103856,0.0003530572979654448,0.5518475318638205,0.0,1.1830342708717943e-05,0.0,4.909169242259756e-06,0.0,1.529332362438852e-06,0.0,1.2874215696844486e-07,0.0,1.6053450800465467e-08
4.0401,99.99963387726613,0.9999963387726614,0.0003530573365593995,0.5322962271791255,0.0,9.759912522202359e-06,0.0,4.037492067036875e-06,0.0,1.2593789573396305e-06,0.0,9.712243116745413e-08,0.0,1.3466928971987553e-08
4.0882,99.99963654501879,0.9999963654501879,0.00035305736846111724,0.5134375640981611,0.0,8.051821938162648e-06,0.0,3.32439391114627e-06,0.0,1.0368287399669268e-06,0.0,7.54536393480751e-08,0.0,1.1089290276122865e-08
4.1363,99.99963873999505,0.9999963873999504,0.00035305739444778026,0.49524701139441035,0.0,6.6426556874692264e-06,0.0,2.739221318077721e-06,0.0,8.538222940974237e-07,0.0,5.983715177679781e-08,0.0,9.047984859605127e-09
4.1844,99.99964054743673,0.9999964054743673,0.00035305741545608386,0.47770090581192437,0.0,5.48013476739496e-06,0.0,2.2581193345653785e-06,0.0,7.033798920235808e-07,0.0,4.813567261267165e-08,0.0,7.3512475705660975e-09
4.2325,99.99964203677104,0.9999964203677103,0.00035305743235619207,0.460776420065063,0.0,4.521043275088878e-06,0.0,1.862018200460889e-06,0.0,5.796805196852697e-07,0.0,3.9058657900051855e-08,0.0,5.968214638703513e-09
4.2806,99.99964326439145,0.9999964326439145,0.00035305744592621955,0.44445153589468317,0.0,3.729825272431047e-06,0.0,1.5356922884507466e-06,0.0,4.778805160113329e-07,0.0,3.1888579208814595e-08,0.0,4.847408067092517e-09
4.3287,99.99964427669735,0.9999964427669735,0.0003530574568008725,0.4287050125133331,0.0,3.0770353179852772e-06,0.0,1.2666688298445522e-06,0.0,3.9404544190360315e-07,0.0,2.6123726630106325e-08,0.0,3.9431423143723e-09
4.3768,99.99964511141427,0.9999964511141427,0.00035305746550279234,0.4135163640104022,0.0,2.5385515492203264e-06,0.0,1.0448847560633163e-06,0.0,3.2497679648546916e-07,0.0,2.1464724564924884e-08,0.0,3.212188146629059e-09
